--Header-Start--

SerialNumber	6194314361
PartNumber	1891115 HY1 CAM 17700x
BatchSerialNumber	3055645
Revision	1891115
OperationTypeName	SW Debug
UUTStatus	Passed
ErrorCode	
ErrorMessage	
StartDateTime	2019-11-11T14:03:50
ExecutionTime	174
TestSocketIndex	02
StationName	FLYING-PROBE4
OperatorName	Operator
SoftwareName	1891115-TOP-V002
SoftwareVersion	NA

--Step-Data-Start--
StepType	StepName	MeasureName	Value	LowLimit	HighLimit	CompOperator	Unit	StepStatus	StepExecutionTime	StepReportText	StepErrorCode	StepErrorMessage	CausedSequenceFailure
NumericLimitTest	U808	PI/O_B3C11	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B3C6-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L18N_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PVCCO_2-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA4-A6	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA3-A4	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L18P_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L17P_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B3C4-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PGND-IO_L20	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L20N_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA3-A17	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA18-A5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA0-~CE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	P~BYTE-DQ15	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA5-DQ2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PGND-IO_L02	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L01N_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05N_1P	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA11-DQ7	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L06N_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA5-DQ0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PGND-IO_L06	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L03P_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PVCCO_2-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PVCCO_2-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_GCK1-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_GCK2-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05P_1O	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B2C10	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B1C2-I	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PDQ7-A16	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA15-DQ7	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA19-DQ7	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA19-DQ5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PVCCO_1-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA11-DQ5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA17-A6	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA17-A2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PA6-A18	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05N_1P	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PVCCO_3-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD4-TDI	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIP_L04P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD0-CRS	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PCOL-CRS	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PTDI-CRS	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PCOL-TDI	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRX_DV-LVDD	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R849	49.9O	49.951000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	R848	49.9O	49.845000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	C434	22.0PF	31.594000	28.0674	32.2926	GELE	pF	Passed	0.000000		0		
NumericLimitTest	R855	49.9O	49.879000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	R924-1	33O	33.969000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	R924-2	33O	33.638000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L01N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L01P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R924-3	33O	33.807000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	R924-4	33O	33.632000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L03P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L01N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PVCCO_3-IO_	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRX_ER-RX_D	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXC-RX_DV	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXC-RXD7	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRX_DV-RXD7	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRX_ER-RXC	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD7-RXD6	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD6-RXD5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD7-RXD2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD6-RXD2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD5-RXD3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD6-RXD3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD7-RXD3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD2-RXD1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD1-RXD0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD3-RXD1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD3-RXD0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD2-RXD3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD2-RXD0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD3-COL	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD0-COL	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD4-RXD0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD3-RXD4	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD4-COL	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R925-4	33O	33.398000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	R925-3	33O	33.507000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	R926-1	33O	33.198000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	R926-2	33O	33.104000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	R926-3	33O	33.160000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	U800	PIP_L04N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIP_L04P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L07P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R925-2	33O	33.188000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R925-1	33O	33.185000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L03N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L03P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRX_DV-RXD2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L01P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD6-RXD4	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PRXD5-RXD4	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R926-4	33O	33.198000	30.69	35.31	GELE	O	Passed	1.000000		0		
NumericLimitTest	R851	49.9O	49.982000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	R853	49.9O	50.126000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	R850	49.9O	49.967000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	R854	49.9O	49.842000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	U811	P~SLAVE~/A	19767.450000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R852	49.9O	49.617000	48.403	51.397	GELE	O	Passed	1.000000		0		
NumericLimitTest	U401	PVFB2-RUN2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R865	200.0O	200.790000	194.0	206.0	GELE	O	Passed	1.000000		0		
NumericLimitTest	U401	PVFB1-RUN1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U401	PVIN-SW1	271.660000	90.0	90.0	GE	O	Passed	20.000000		0		
NumericLimitTest	U401	PSW2-MODE/S	55859.380000	100.0	100.0	GT	O	Passed	10.000000		0		
NumericLimitTest	L401	*	0.472000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	R425	680.0KO	0.684300	0.6596	0.7004	GELE	MO	Passed	40.000000		0		
NumericLimitTest	R277	5.6KO	5.597000	5.432	5.768	GELE	KO	Passed	5.000000		0		
NumericLimitTest	L114	2UH	1.578000	1.28	1.92	GELE	uH	Passed	0.000000		0		
NumericLimitTest	D106-1	*	0.651000	0.4529	0.8411	GELE	V	Passed	1.000000		0		
NumericLimitTest	D106-2	*	0.651000	0.4543	0.8437	GELE	V	Passed	1.000000		0		
NumericLimitTest	D106-3	*	0.651000	0.4522	0.8398	GELE	V	Passed	1.000000		0		
NumericLimitTest	R164	1.5KO	1.497100	1.455	1.545	GELE	KO	Passed	2.000000		0		
NumericLimitTest	Q109-1	C-E	591.050000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	Q109-1	E-C-B	0.007000	0.3	0.3	GELE	V	Passed	6.000000		0		
NumericLimitTest	Q109-1	B-C	0.815000	0.5684	1.0556	GELE	V	Passed	1.000000		0		
NumericLimitTest	R141	10KO	9.975000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	U110	P--G	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	Q111-1	C-E	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	Q111-1	E-C-B	0.018000	0.3	0.3	GELE	V	Passed	2.000000		0		
NumericLimitTest	Q111-1	B-C	0.924000	0.6503	1.2077	GELE	V	Passed	10.000000		0		
NumericLimitTest	L113	*	0.447000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	R169	10KO	10.037000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	R166	22KO	22.039000	21.34	22.66	GELE	KO	Passed	5.000000		0		
NumericLimitTest	Q114-1	B-C	0.804000	0.5614	1.0426	GELE	V	Passed	1.000000		0		
NumericLimitTest	Q114-1	E-C-B	0.029000	0.3	0.3	GELE	V	Passed	1.000000		0		
NumericLimitTest	R167	4.7KO	4.695500	4.559	4.841	GELE	KO	Passed	5.000000		0		
NumericLimitTest	L702	*	0.365000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	D104-2	*	0.655000	0.455	0.845	GELE	V	Passed	1.000000		0		
NumericLimitTest	D104-3	*	0.656000	0.455	0.845	GELE	V	Passed	1.000000		0		
NumericLimitTest	L704-4	*	14.539000	9.632	17.888	GELE	uH	Passed	0.000000		0		
NumericLimitTest	D704	*	0.326000	0.231	0.429	GELE	V	Passed	1.000000		0		
NumericLimitTest	L709	*	0.515000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	L704-3	*	14.610000	9.254	17.186	GELE	uH	Passed	0.000000		0		
NumericLimitTest	C708	100NF	17.506000	15.708	19.992	GELE	uF	Passed	1.000000		0		
NumericLimitTest	C707	10.0UF	17.529000	14.564	18.536	GELE	uF	Passed	1.000000		0		
NumericLimitTest	R278	75O	75.260000	72.75	77.25	GELE	O	Passed	1.000000		0		
NumericLimitTest	U108	PSL-SDATA	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U119	PPC1(PCI17-	16011.640000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U119	PPD3(PCI27-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U115	PSDI-VCC	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R424	750.0KO	0.747600	0.7275	0.7725	GELE	MO	Passed	40.000000		0		
NumericLimitTest	C433	22.0PF	31.689000	27.0	33.0	GELE	pF	Passed	0.000000		0		
NumericLimitTest	L400	*	0.637000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L03N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L07N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R137	47KO	47.052000	45.59	48.41	GELE	KO	Passed	10.000000		0		
NumericLimitTest	C207	470PF	0.479700	0.4371	0.5029	GELE	nF	Passed	0.000000		0		
NumericLimitTest	R235	47KO	46.983000	45.59	48.41	GELE	KO	Passed	10.000000		0		
NumericLimitTest	L123	*	1.764000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	U111	PG-+	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U108	PAVDD-CCDIN	12038.830000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U119	PPC0(PCI16-	19767.450000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U123	*	28.260000	18.05	54.15	GELE	pF	Passed	0.000000		0		
NumericLimitTest	U108	PCLI-AVDD	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U118	PA-B	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U119	PPB3(AIN1/-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U117	P+-RO	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U119	PPB2(AIN0/-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U117	PRO-DI	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U119	PPB1(T1/CL-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R183	10KO	9.960000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	R184	10KO	9.956000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	U119	PPA0(ADC0/-	8608.410000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U140	PY-+	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R191	10KO	9.976000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	U305	*	18.894000	15.664	23.496	GELE	pF	Passed	0.000000		0		
NumericLimitTest	R279	75O	75.320000	72.75	77.25	GELE	O	Passed	1.000000		0		
NumericLimitTest	U140	PA-B	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U401	P~POR-SW2	9883.730000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	P~TRST-TDO	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	L706	*	0.506000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	U811	PTDO-~INTR~	14964.150000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	L115	*	0.312000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L19N_0	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L20P_2	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PVCCINT-I/O	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIP_2/VREF-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L11P_31	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L10N_1-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PI/O_B3C8-V	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L14N_2-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PVCC-DQ3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PVCC-DQ4	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U808	PVCCINT-I/O	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PDQ5-DQ7	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	PDQ7-~BYTE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U807	P~WE-A9	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L03N_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L03P_1	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U809	P~CAS-~WE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U809	P~RAS-~WE	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U809	P~CAS-VDD	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U809	P~WE-VDD	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	R165	10KO	10.002000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	L122	*	0.762000	10.0	10.0	LT	O	Passed	1.000000		0		
NumericLimitTest	R153	10KO	10.042000	9.7	10.3	GELE	KO	Passed	5.000000		0		
NumericLimitTest	U800	PIO_L09P_3-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L08N_3-	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PDVDD-~TRST	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PTDI-IO_L01	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	POVDD-RXD6	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	POVDD-RXD5	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L07P_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PIO_L05N_3	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U800	PGND-IO_L07	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U811	PTDI-TCK	55859.380000	100.0	100.0	GT	O	Passed	1.000000		0		
NumericLimitTest	U123	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C204	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C246	220PF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C245	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C158	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C157	4.7UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C177	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C159	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C155	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C161	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C160	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C154	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U108	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C162	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C152	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C151	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U105	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C145	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C723	47.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C724	47.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C189	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C188	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U114	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	R173	100.0KO	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	R172	100.0KO	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U115	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C249	220PF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C248	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U110	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C168	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C156	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U107	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C165	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C164	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C143	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C176	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U111	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C173	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U104	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C182	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C180	4.7UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C244	220PF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C243	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C263	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C262	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C261	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U134	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C196	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U119	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C195	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C408	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U305	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U124	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C205	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U140	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C197	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
